facilityID,facilityName,measureID,measureName,elementID,elementName
X104198,Candler Hospital,93,Acute Otitis Externa (AOE): Systemic Antimicrobial Therapy – Avoidance of Inappropriate Use,X93.3160,Diagnosis of Acute Otitis Externa (AOE)
X104198,Candler Hospital,93,Acute Otitis Externa (AOE): Systemic Antimicrobial Therapy – Avoidance of Inappropriate Use,X93.3165,Date and time of  Acute Otitis Externa (AOE) diagnosis
X104198,Candler Hospital,93,Acute Otitis Externa (AOE): Systemic Antimicrobial Therapy – Avoidance of Inappropriate Use,X93.3180,Systemic Antimicrobial Therapy prescribed
X104198,Candler Hospital,93,Acute Otitis Externa (AOE): Systemic Antimicrobial Therapy – Avoidance of Inappropriate Use,X93.5130,"Encounter PQRS91,93"
X104198,Candler Hospital,QI01,Sepsis Management: Septic Shock: Blood Cultures Ordered,XQI01.2065,Patient Deceased
X104198,Candler Hospital,QI01,Sepsis Management: Septic Shock: Blood Cultures Ordered,XQI01.3200,Diagnosis of ischemic stroke
X104198,Candler Hospital,QI01,Sepsis Management: Septic Shock: Blood Cultures Ordered,XQI01.3205,Onset date and time of diagnosis of ischemic stroke
X104198,Candler Hospital,QI01,Sepsis Management: Septic Shock: Blood Cultures Ordered,XQI01.6325,Date and time of patient arrival to Emergency Department (ED)
X104198,Candler Hospital,QI01,Sepsis Management: Septic Shock: Blood Cultures Ordered,XQI01.6460,Diagnosis of septic shock
X104198,Candler Hospital,QI01,Sepsis Management: Septic Shock: Blood Cultures Ordered,XQI01.6465,Onset date and time of diagnosis of septic shock
X104198,Candler Hospital,QI01,Sepsis Management: Septic Shock: Blood Cultures Ordered,XQI01.6470,Diagnosis of sepsis
X104198,Candler Hospital,QI01,Sepsis Management: Septic Shock: Blood Cultures Ordered,XQI01.6475,Onset date and time of diagnosis of sepsis
X104198,Candler Hospital,QI01,Sepsis Management: Septic Shock: Blood Cultures Ordered,XQI01.6480,Diagnosis of infection
X104198,Candler Hospital,QI01,Sepsis Management: Septic Shock: Blood Cultures Ordered,XQI01.6485,Onset date and time of diagnosis of infection
X104198,Candler Hospital,QI01,Sepsis Management: Septic Shock: Blood Cultures Ordered,XQI01.6490,Diagnosis of acute hypotension
X104198,Candler Hospital,QI01,Sepsis Management: Septic Shock: Blood Cultures Ordered,XQI01.6495,Onset date and time of diagnosis of acute hypotension
X104198,Candler Hospital,QI01,Sepsis Management: Septic Shock: Blood Cultures Ordered,XQI01.6500,Diagnosis of second or third degree burn
X104198,Candler Hospital,QI01,Sepsis Management: Septic Shock: Blood Cultures Ordered,XQI01.6505,Onset date and time of diagnosis of second or third degree burn
X104198,Candler Hospital,QI01,Sepsis Management: Septic Shock: Blood Cultures Ordered,XQI01.6510,Diagnosis of seizure
X104198,Candler Hospital,QI01,Sepsis Management: Septic Shock: Blood Cultures Ordered,XQI01.6515,Onset date and time of diagnosis of seizure
X104198,Candler Hospital,QI01,Sepsis Management: Septic Shock: Blood Cultures Ordered,XQI01.6520,Diagnosis of acute gastrointestinal hemorrhage
X104198,Candler Hospital,QI01,Sepsis Management: Septic Shock: Blood Cultures Ordered,XQI01.6525,Onset date and time of diagnosis of acute gastrointestinal hemorrhage
X104198,Candler Hospital,QI01,Sepsis Management: Septic Shock: Blood Cultures Ordered,XQI01.6530,Diagnosis of acute pulmonary hemorrhage
X104198,Candler Hospital,QI01,Sepsis Management: Septic Shock: Blood Cultures Ordered,XQI01.6535,Onset date and time of diagnosis of acute pulmonary hemorrhage
X104198,Candler Hospital,QI01,Sepsis Management: Septic Shock: Blood Cultures Ordered,XQI01.6540,Diagnosis of hemorrhagic stroke
X104198,Candler Hospital,QI01,Sepsis Management: Septic Shock: Blood Cultures Ordered,XQI01.6545,Onset date and time of diagnosis of hemorrhagic stroke
X104198,Candler Hospital,QI01,Sepsis Management: Septic Shock: Blood Cultures Ordered,XQI01.6550,Diagnosis of myocardial infarction
X104198,Candler Hospital,QI01,Sepsis Management: Septic Shock: Blood Cultures Ordered,XQI01.6555,Onset date and time of diagnosis of myocardial infarction
X104198,Candler Hospital,QI01,Sepsis Management: Septic Shock: Blood Cultures Ordered,XQI01.6560,Diagnosis of toxicological emergency
X104198,Candler Hospital,QI01,Sepsis Management: Septic Shock: Blood Cultures Ordered,XQI01.6565,Onset date and time of diagnosis of toxicological emergency
X104198,Candler Hospital,QI01,Sepsis Management: Septic Shock: Blood Cultures Ordered,XQI01.6570,Diagnosis of trauma
X104198,Candler Hospital,QI01,Sepsis Management: Septic Shock: Blood Cultures Ordered,XQI01.6575,Onset date and time of diagnosis of trauma
X104198,Candler Hospital,QI01,Sepsis Management: Septic Shock: Blood Cultures Ordered,XQI01.8000,Diagnosis of cardiac arrest
X104198,Candler Hospital,QI01,Sepsis Management: Septic Shock: Blood Cultures Ordered,XQI01.8005,Onset date and timing of diagnosis of cardiac arrest
X104198,Candler Hospital,QI01,Sepsis Management: Septic Shock: Blood Cultures Ordered,XQI01.8500,Emergency Department Visit
X104198,Candler Hospital,QI01,Sepsis Management: Septic Shock: Blood Cultures Ordered,XQI01.8505,Date and Time of arrival (onset) to Emergency Department
X104198,Candler Hospital,QI01,Sepsis Management: Septic Shock: Blood Cultures Ordered,XQI01.8506,Date and Time of departure (abatement) from Emergency Department
X104198,Candler Hospital,QI02_2,Emergency Medicine: Appropriate Use of Imaging for Recurrent Renal Colic,XQI02_2.2060,Gender
X104198,Candler Hospital,QI02_2,Emergency Medicine: Appropriate Use of Imaging for Recurrent Renal Colic,XQI02_2.6285,Determination of Pregnancy
X104198,Candler Hospital,QI02_2,Emergency Medicine: Appropriate Use of Imaging for Recurrent Renal Colic,XQI02_2.6290,Onset date and timing of Pregnancy
X104198,Candler Hospital,QI02_2,Emergency Medicine: Appropriate Use of Imaging for Recurrent Renal Colic,XQI02_2.6325,Date and time of patient arrival to Emergency Department (ED)
X104198,Candler Hospital,QI02_2,Emergency Medicine: Appropriate Use of Imaging for Recurrent Renal Colic,XQI02_2.6350,Prescription of anticoagulant medications
X104198,Candler Hospital,QI02_2,Emergency Medicine: Appropriate Use of Imaging for Recurrent Renal Colic,XQI02_2.6355,Onset date and timing of prescription of anticoagulant medications
X104198,Candler Hospital,QI02_2,Emergency Medicine: Appropriate Use of Imaging for Recurrent Renal Colic,XQI02_2.6570,Diagnosis of trauma
X104198,Candler Hospital,QI02_2,Emergency Medicine: Appropriate Use of Imaging for Recurrent Renal Colic,XQI02_2.6575,Onset date and time of diagnosis of trauma
X104198,Candler Hospital,QI02_2,Emergency Medicine: Appropriate Use of Imaging for Recurrent Renal Colic,XQI02_2.6890,Diagnosis of kidney stones
X104198,Candler Hospital,QI02_2,Emergency Medicine: Appropriate Use of Imaging for Recurrent Renal Colic,XQI02_2.6895,Onset date and time of diagnosis of kidney stones
X104198,Candler Hospital,QI02_2,Emergency Medicine: Appropriate Use of Imaging for Recurrent Renal Colic,XQI02_2.8110,Diagnosis of cancer
X104198,Candler Hospital,QI02_2,Emergency Medicine: Appropriate Use of Imaging for Recurrent Renal Colic,XQI02_2.8115,Onset date and time of diagnosis of cancer
X104198,Candler Hospital,QI02_2,Emergency Medicine: Appropriate Use of Imaging for Recurrent Renal Colic,XQI02_2.8120,Diagnosis of kidney conditions
X104198,Candler Hospital,QI02_2,Emergency Medicine: Appropriate Use of Imaging for Recurrent Renal Colic,XQI02_2.8125,Onset date and time of diagnosis of kidney conditions
X104198,Candler Hospital,QI02_2,Emergency Medicine: Appropriate Use of Imaging for Recurrent Renal Colic,XQI02_2.8130,Patient had urology surgery
X104198,Candler Hospital,QI02_2,Emergency Medicine: Appropriate Use of Imaging for Recurrent Renal Colic,XQI02_2.8135,Date and time of patient's urology surgery
X104198,Candler Hospital,QI02_2,Emergency Medicine: Appropriate Use of Imaging for Recurrent Renal Colic,XQI02_2.8500,Emergency Department Visit
X104198,Candler Hospital,QI02_2,Emergency Medicine: Appropriate Use of Imaging for Recurrent Renal Colic,XQI02_2.8505,Date and Time of arrival (onset) to Emergency Department
X104198,Candler Hospital,QI02_2,Emergency Medicine: Appropriate Use of Imaging for Recurrent Renal Colic,XQI02_2.8506,Date and Time of departure (abatement) from Emergency Department
X104200,St. Joseph's/Candler,116,Antibiotic treatment for adults with acute bronchitis: avoidance of inappropriate use,X116.4060,Diagnosis of acute sinusitis
X104200,St. Joseph's/Candler,116,Antibiotic treatment for adults with acute bronchitis: avoidance of inappropriate use,X116.4070,Prescription of Antibiotics
X104200,St. Joseph's/Candler,116,Antibiotic treatment for adults with acute bronchitis: avoidance of inappropriate use,X116.4075,Prescription of Antibiotics-Date
X104200,St. Joseph's/Candler,116,Antibiotic treatment for adults with acute bronchitis: avoidance of inappropriate use,X116.4100,Diagnosis of cystic fibrosis
X104200,St. Joseph's/Candler,116,Antibiotic treatment for adults with acute bronchitis: avoidance of inappropriate use,X116.4130,Diagnosis of chronic sinusitis
X104200,St. Joseph's/Candler,116,Antibiotic treatment for adults with acute bronchitis: avoidance of inappropriate use,X116.4145,Diagnosis of acute Bronchitis
X104200,St. Joseph's/Candler,116,Antibiotic treatment for adults with acute bronchitis: avoidance of inappropriate use,X116.4150,Diagnosis of acute Bronchitis-Date
X104200,St. Joseph's/Candler,116,Antibiotic treatment for adults with acute bronchitis: avoidance of inappropriate use,X116.4155,Diagnosis of intestinal infection
X104200,St. Joseph's/Candler,116,Antibiotic treatment for adults with acute bronchitis: avoidance of inappropriate use,X116.4165,Diagnosis of bacterial infection
X104200,St. Joseph's/Candler,116,Antibiotic treatment for adults with acute bronchitis: avoidance of inappropriate use,X116.4170,Diagnosis of Lyme disease
X104200,St. Joseph's/Candler,116,Antibiotic treatment for adults with acute bronchitis: avoidance of inappropriate use,X116.4175,Diagnosis of acute pharyngitis
X104200,St. Joseph's/Candler,116,Antibiotic treatment for adults with acute bronchitis: avoidance of inappropriate use,X116.4180,Diagnosis of acute tonsillitis
X104200,St. Joseph's/Candler,116,Antibiotic treatment for adults with acute bronchitis: avoidance of inappropriate use,X116.4185,Diagnosis of infection of the pharynx/larynx/tonsils/adenoids
X104200,St. Joseph's/Candler,116,Antibiotic treatment for adults with acute bronchitis: avoidance of inappropriate use,X116.4195,Diagnosis of cellulitis/ mastoiditis/ bone infections
X104200,St. Joseph's/Candler,116,Antibiotic treatment for adults with acute bronchitis: avoidance of inappropriate use,X116.4200,Diagnosis of acute lymphadenitis
X104200,St. Joseph's/Candler,116,Antibiotic treatment for adults with acute bronchitis: avoidance of inappropriate use,X116.4205,Diagnosis of impetigo
X104200,St. Joseph's/Candler,116,Antibiotic treatment for adults with acute bronchitis: avoidance of inappropriate use,X116.4215,Diagnosis of pneumonia
X104200,St. Joseph's/Candler,116,Antibiotic treatment for adults with acute bronchitis: avoidance of inappropriate use,X116.4220,"Diagnosis of gonococcal infections/venereal disease (syphilis, chlamydia, inflammatory diseases [female reproductive organs])"
X104200,St. Joseph's/Candler,116,Antibiotic treatment for adults with acute bronchitis: avoidance of inappropriate use,X116.4225,Diagnosis of infections of the kidney
X104200,St. Joseph's/Candler,116,Antibiotic treatment for adults with acute bronchitis: avoidance of inappropriate use,X116.4230,Diagnosis of cystitis/UTI
X104200,St. Joseph's/Candler,116,Antibiotic treatment for adults with acute bronchitis: avoidance of inappropriate use,X116.4235,Diagnosis of acne
X104200,St. Joseph's/Candler,116,Antibiotic treatment for adults with acute bronchitis: avoidance of inappropriate use,X116.4240,Diagnosis of HIV disease/asymptomatic HIV
X104200,St. Joseph's/Candler,116,Antibiotic treatment for adults with acute bronchitis: avoidance of inappropriate use,X116.4250,Diagnosis of malignancy neoplasms
X104200,St. Joseph's/Candler,116,Antibiotic treatment for adults with acute bronchitis: avoidance of inappropriate use,X116.4255,Diagnosis of chronic bronchitis
X104200,St. Joseph's/Candler,116,Antibiotic treatment for adults with acute bronchitis: avoidance of inappropriate use,X116.4275,Diagnosis of chronic airway obstruction
X104200,St. Joseph's/Candler,116,Antibiotic treatment for adults with acute bronchitis: avoidance of inappropriate use,X116.4280,Diagnosis of chronic obstructive asthma
